Iteration,Latency/Jitter (ns)
1642,-981445
1643,-26546
1644,20944
1645,-981776
1646,-25553
1647,-23230
1648,21555
1649,-981485
1650,-26045
1651,20473
1652,-981575
1653,-24773
1654,-23159
1655,20382
1656,-981745
1657,-24793
1658,-7750
1659,25602
1660,-26976
1661,20443
1662,-981435
1663,145618
1664,-975784
1665,-218358
1666,21074
1667,-981304
1668,-25655
1669,-23541
1670,20463
1671,-981605
1672,-25233
1673,21194
1674,-981475
1675,-25244
1676,-23329
1677,20763
1678,-981385
1679,-25303
1680,21064
1681,-981435
1682,-25635
1683,-24051
1684,21505
1685,-981435
1686,-25584
1687,20042
1688,-981635
1689,-23701
1690,-25334
1691,207485
1692,-976526
1693,-216734
1694,-23189
1695,21104
1696,-981906
1697,-25524
1698,21595
1699,-982057
1700,-25113
1701,-23340
1702,20683
1703,-982037
1704,-24241
1705,-23701
1706,19862
1707,-981976
1708,-22298
1709,20002
1710,-981445
1711,-26336
1712,-23390
1713,21495
1714,-981856
1715,-25393
1716,35701
1717,-978990
1718,-40132
1719,-24953
1720,19822
1721,-981826
1722,-26095
1723,21505
1724,-981956
1725,-25113
1726,-22809
1727,20924
1728,-981876
1729,-25434
1730,-23430
1731,21425
1732,-981836
1733,-25063
1734,22196
1735,-981845
1736,-26607
1737,-23260
1738,21595
1739,-981836
1740,-25805
1741,-23961
1742,21434
1743,-981926
1744,-24632
1745,20132
1746,-981986
1747,-9644
1748,-34571
1749,18509
1750,-981715
1751,-26246
1752,20552
1753,-981846
1754,-24212
1755,-23791
1756,21654
1757,-981855
1758,-24813
1759,-23490
1760,20864
1761,-981866
1762,-25744
1763,21985
1764,-981976
1765,-24301
1766,-24602
1767,20492
1768,-981805
1769,-25213
1770,-23831
1771,21294
1772,-981896
1773,-24432
1774,20052
1775,-981886
1776,-25243
1777,-20664
1778,18859
1779,-981244
1780,-25795
1781,21094
1782,-982066
1783,-25013
1784,-23159
1785,21384
1786,-981334
1787,-25915
1788,20733
1789,-981946
1790,-25113
1791,-24132
1792,22547
1793,-981355
1794,-26466
1795,-23791
1796,21875
1797,-981986
1798,-25123
1799,21635
1800,-981425
1801,-26185
1802,147251
1803,-974943
1804,-158214
1805,-23419
1806,-20926
1807,19190
1808,-981816
1809,-26145
1810,21334
1811,-981966
1812,-25493
1813,-22759
1814,20873
1815,-981936
1816,-25685
1817,21394
1818,-982056
1819,-25314
1820,-22498
1821,20884
1822,-982016
1823,-25153
1824,21554
1825,-981746
1826,-25875
1827,-24252
1828,22066
1829,-981816
1830,-24873
1831,-23920
1832,20813
1833,-981996
1834,-25404
1835,27436
1836,-974151
1837,-38098
1838,-23921
1839,20944
1840,-981906
1841,-26045
1842,22246
1843,-981846
1844,-26015
1845,-22919
1846,21515
1847,-980483
1848,-25975
1849,-23410
1850,20052
1851,-981836
1852,-17769
1853,13660
1854,-981926
1855,-25594
1856,-23881
1857,22326
1858,-981915
1859,-25745
1860,21675
1861,-981997
1862,-25113
1863,-23650
1864,21084
1865,-981906
1866,-21707
1867,-27327
1868,22457
1869,-981836
1870,-20114
1871,15463
1872,-981795
1873,-25434
1874,-23039
1875,20412
1876,-982046
1877,-25023
1878,-22929
1879,21244
1880,-981986
1881,-25334
1882,4121
1883,14170
1884,-26946
1885,20933
1886,-981695
1887,-26135
1888,22487
1889,-981776
1890,-25604
1891,-23571
1892,21534
1893,-981986
1894,-23330
1895,-25785
1896,21645
1897,-981735
1898,-25785
1899,21505
1900,-981956
1901,-25634
1902,-22639
1903,20353
1904,-981816
1905,-25123
1906,-23119
1907,20472
1908,-981855
1909,-23951
1910,20302
1911,-981936
1912,-25253
1913,-23400
1914,20994
1915,-981956
1916,-24933
1917,21094
1918,-981916
1919,-24873
1920,-23029
1921,20533
1922,-981936
1923,-15485
1924,12808
1925,-980342
1926,-28059
1927,-23080
1928,20954
1929,-982036
1930,-24943
1931,-23280
1932,20363
1933,-981976
1934,-24492
1935,21364
1936,-982026
1937,-25333
1938,-23100
1939,21043
1940,-982116
1941,-25043
1942,21345
1943,-981966
1944,-25364
1945,-24041
1946,21865
1947,-982006
1948,-25403
1949,-23220
1950,21364
1951,-982057
1952,-25353
1953,22046
1954,-980313
1955,-20765
1956,-31205
1957,22056
1958,-982056
1959,-14213
1960,9572
1961,-981916
1962,-24882
1963,-23320
1964,21555
1965,-981916
1966,-25845
1967,-23380
1968,21064
1969,-981966
1970,-25073
1971,21805
1972,-981946
1973,-24953
1974,-23370
1975,21063
1976,-981966
1977,-25704
1978,22036
1979,-982046
1980,-25765
1981,-24272
1982,23178
1983,-980473
1984,-39220
1985,-11768
1986,20924
1987,-981575
1988,-25164
1989,21124
1990,-981436
1991,-26116
1992,-23450
1993,21946
1994,-981976
1995,-25845
1996,-23219
1997,21415
1998,-981956
1999,-25685
2000,21044
2001,-979682
2002,-26916
2003,-24041
2004,21855
2005,-981996
2006,-25504
2007,-10525
2008,8860
2009,-981935
2010,-25805
2011,20874
2012,-981996
2013,-22389
2014,-25595
2015,21124
2016,-981926
2017,-24812
2018,20072
2019,-981936
2020,-24663
2021,-23691
2022,21825
2023,-981986
2024,-24933
2025,-23811
2026,21555
2027,-981415
2028,-26366
2029,22006
2030,-981926
2031,-26225
2032,-22569
2033,21104
2034,-981956
2035,-25614
2036,21966
2037,-982106
2038,-24813
2039,-24331
2040,21354
2041,-982076
2042,-22629
2043,19241
2044,-981165
2045,-26426
2046,-24192
2047,22437
2048,-982066
2049,-25454
2050,-23350
2051,19641
2052,-981986
2053,-27949
2054,25212
2055,-981074
2056,-25775
2057,-23009
2058,20563
2059,-981255
2060,-27147
2061,22566
2062,-981966
2063,-25914
2064,-22058
2065,20293
2066,-981926
2067,21484
2068,-69718
2069,21475
2070,-981445
2071,-16477
2072,11546
2073,-981685
2074,-25384
2075,-22679
2076,20433
2077,-981876
2078,-25594
2079,21395
2080,-981776
2081,-25434
2082,-23601
2083,20964
2084,-981806
2085,-25213
2086,-22779
2087,21134
2088,-981926
2089,-25144
2090,21695
2091,-981475
2092,-26045
2093,-23570
2094,21244
2095,-981745
2096,-26396
2097,21284
2098,-982056
2099,-24262
2100,-15555
2101,13500
2102,-980403
2103,-27227
2104,-24152
2105,21635
2106,-982096
2107,-25033
2108,21395
2109,-982117
2110,-24552
2111,-24041
2112,21174
2113,-982036
2114,-25033
2115,-23530
2116,21505
2117,-981866
2118,-25494
2119,21535
2120,-981716
2121,-25194
2122,-24041
2123,35060
2124,-972528
2125,-48136
2126,-23170
2127,20793
2128,-982046
2129,-25334
2130,22527
2131,-980323
